,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
3657,39,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3658,30,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3659,14,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3660,29,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3661,19,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3662,24,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3663,32,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3664,1,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3665,18,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3666,34,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3667,25,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3668,7,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3669,26,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3670,28,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3671,35,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
3672,33,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
3673,31,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
3674,40,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
3675,17,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
3676,37,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
3677,16,4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3678,36,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3679,22,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
3680,3,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
3681,20,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
3682,10,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
3683,8,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
3684,38,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3685,9,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
3686,11,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3687,21,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3688,4,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3689,13,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3690,27,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3691,2,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3692,5,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
3693,6,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
3694,0,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3695,15,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3696,23,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3697,12,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
3698,39,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3699,30,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3700,14,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3701,29,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3702,19,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3703,24,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3704,32,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3705,1,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3706,18,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3707,34,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3708,25,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3709,7,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3710,26,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3711,28,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3712,35,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
3713,33,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
3714,31,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
3715,40,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
3716,17,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
3717,37,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
3718,16,4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3719,36,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3720,22,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
3721,3,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
3722,20,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
3723,10,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
3724,8,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
3725,38,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3726,9,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
3727,11,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3728,21,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3729,4,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3730,13,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3731,27,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3732,2,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3733,5,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
3734,6,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
3735,0,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3736,15,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3737,23,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3738,12,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
3739,39,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3740,30,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3741,14,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3742,29,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3743,19,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3744,24,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3745,32,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3746,1,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3747,18,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3748,34,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3749,25,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3750,7,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3751,26,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3752,28,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3753,35,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
3754,33,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
3755,31,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
3756,40,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
3757,17,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
3758,37,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
3759,16,4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3760,36,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3761,22,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
3762,3,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
3763,20,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
3764,10,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
3765,8,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
3766,38,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3767,9,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
3768,11,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3769,21,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3770,4,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3771,13,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3772,27,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3773,2,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3774,5,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
3775,6,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
3776,0,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3777,15,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3778,23,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3779,12,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
3780,39,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3781,30,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3782,14,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3783,29,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3784,19,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3785,24,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3786,32,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3787,1,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3788,18,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3789,34,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3790,25,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3791,7,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3792,26,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3793,28,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3794,35,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
3795,33,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
3796,31,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
3797,40,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
3798,17,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
3799,37,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
3800,16,4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3801,36,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3802,22,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
3803,3,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
3804,20,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
3805,10,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
3806,8,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
3807,38,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3808,9,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
3809,11,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3810,21,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3811,4,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3812,13,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3813,27,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3814,2,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3815,5,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
3816,6,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
3817,0,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3818,15,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3819,23,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3820,12,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
3821,39,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3822,30,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3823,14,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3824,29,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3825,19,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3826,24,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3827,32,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3828,1,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3829,18,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3830,34,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3831,25,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3832,7,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3833,26,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3834,28,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3835,35,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
3836,33,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
3837,31,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
3838,40,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
3839,17,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
3840,37,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
3841,16,4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3842,36,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3843,22,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
3844,3,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
3845,20,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
3846,10,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
3847,8,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
3848,38,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3849,9,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
3850,11,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3851,21,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3852,4,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3853,13,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3854,27,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3855,2,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3856,5,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
3857,6,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
3858,0,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3859,15,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3860,23,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3861,12,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
3862,39,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3863,30,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3864,14,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3865,29,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3866,19,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3867,24,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3868,32,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3869,1,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3870,18,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3871,34,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3872,25,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3873,7,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3874,26,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3875,28,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3876,35,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
3877,33,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
3878,31,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
3879,40,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
3880,17,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
3881,37,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
3882,16,4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3883,36,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3884,22,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
3885,3,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
3886,20,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
3887,10,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
3888,8,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
3889,38,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3890,9,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
3891,11,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3892,21,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3893,4,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3894,13,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3895,27,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3896,2,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3897,5,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
3898,6,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
3899,0,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,15,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3901,23,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3902,12,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
3903,39,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3904,30,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3905,14,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3906,29,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3907,19,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3908,24,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3909,32,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3910,1,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3911,18,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3912,34,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3913,25,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3914,7,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3915,26,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3916,28,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3917,35,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
3918,33,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
3919,31,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
3920,40,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
3921,17,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
3922,37,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
3923,16,4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3924,36,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3925,22,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
3926,3,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
3927,20,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
3928,10,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
3929,8,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
3930,38,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3931,9,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
3932,11,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3933,21,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3934,4,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3935,13,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3936,27,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3937,2,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3938,5,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
3939,6,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
3940,0,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3941,15,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3942,23,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3943,12,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
3944,39,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,30,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3946,14,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3947,29,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3948,19,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3949,24,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3950,32,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3951,1,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3952,18,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3953,34,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3954,25,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3955,7,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3956,26,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3957,28,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3958,35,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
3959,33,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
3960,31,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
3961,40,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
3962,17,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
3963,37,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
3964,16,4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3965,36,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3966,22,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
3967,3,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
3968,20,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
3969,10,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
3970,8,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
3971,38,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3972,9,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
3973,11,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3974,21,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3975,4,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3976,13,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3977,27,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3978,2,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3979,5,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
3980,6,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
3981,0,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3982,15,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3983,23,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3984,12,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
3985,39,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3986,30,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3987,14,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3988,29,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3989,19,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3990,24,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3991,32,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3992,1,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3993,18,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3994,34,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3995,25,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3996,7,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3997,26,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3998,28,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3999,35,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
4000,33,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
4001,31,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
4002,40,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
4003,17,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
4004,37,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
4005,16,4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
4006,36,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4007,22,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
4008,3,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
4009,20,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
4010,10,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
4011,8,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
